,energy,energy_per_atom,volume,formation_energy_per_atom,nsites,unit_cell_formula,pretty_formula,is_hubbard,elements,nelements,e_above_hull,hubbards,is_compatible,spacegroup,task_ids,band_gap,density,total_magnetization,material_id,oxide_type,tags,elasticity
0,-89.84469778,-4.492234889000001,205.35368662354134,-0.4985068877499998,20,"{'Ni': 8.0, 'O': 12.0}",Ni2O3,True,"['Ni', 'O']",2,0.3359434149166649,"{'Ni': 6.2, 'O': 0.0}",True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cmcm', 'number': 63, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-C 2c 2'}","['mvc-894', 'mp-1043912', 'mp-1043915', 'mp-1043875', 'mp-1371439', 'mp-1657774']",0.0,5.34937079621259,0.2275646,mvc-894,oxide,[],
1,-43.80410597,-4.380410597,132.33067275079378,-0.3882999887499999,10,"{'Ni': 4.0, 'O': 6.0}",Ni2O3,True,"['Ni', 'O']",2,0.44776770691666545,"{'Ni': 6.2, 'O': 0.0}",True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cc', 'number': 9, 'point_group': 'm', 'crystal_system': 'monoclinic', 'hall': 'C -2yc'}","['mp-1220143', 'mp-1402033', 'mp-1622944', 'mp-1755348', 'mp-1770418']",0.0,4.150636399269626,1.2681829,mp-1220143,oxide,[],
