,angle
0,86.14776798741661
1,77.33206348159598
2,101.56097369708682
3,172.59513013028865
4,91.18799927010502
5,172.04447985653098
6,94.14274418955883
7,88.62752926246267
8,110.0481852109508
9,78.46993842221106
10,88.62752926246264
11,101.56097369708677
12,78.46993842221111
13,172.04447985653098
14,77.33206348159597
15,110.04818521095085
16,91.18799927010504
17,172.59513013028865
18,86.14776798741661
19,94.14274418955883
20,94.14274418955885
21,78.46993842221107
22,172.59513013028877
23,110.04818521095082
24,172.04447985653107
25,86.1477679874166
26,91.18799927010501
27,101.56097369708681
28,88.62752926246266
29,77.33206348159597
30,78.46993842221113
31,88.62752926246264
32,101.56097369708677
33,172.04447985653098
34,110.04818521095085
35,172.5951301302887
36,94.14274418955883
37,77.33206348159597
38,91.18799927010504
39,86.14776798741661
40,110.0481852109508
41,78.46993842221107
42,94.14274418955887
43,172.5951301302887
44,88.62752926246263
45,91.18799927010501
46,77.33206348159595
47,172.04447985653098
48,101.56097369708678
49,86.14776798741661
50,78.46993842221106
51,94.14274418955884
52,172.5951301302887
53,110.04818521095082
54,172.04447985653098
55,101.56097369708681
56,88.62752926246266
57,86.1477679874166
58,91.18799927010501
59,77.33206348159597
60,94.14274418955887
61,91.187999270105
62,86.14776798741661
63,172.04447985653107
64,110.04818521095082
65,172.5951301302887
66,78.46993842221107
67,77.33206348159595
68,88.62752926246263
69,101.56097369708678
70,91.187999270105
71,77.33206348159595
72,110.04818521095082
73,88.62752926246263
74,86.14776798741661
75,94.14274418955887
76,172.04447985653098
77,172.59513013028865
78,101.56097369708678
79,78.46993842221107
80,104.58321903446408
81,104.58321903446408
82,104.58321903446408
83,180.0
84,113.8852226151831
85,113.8852226151831
86,75.41678096553592
87,113.8852226151831
88,75.41678096553592
89,75.41678096553592
90,77.332063481596
91,101.56097369708682
92,86.14776798741661
93,172.59513013028865
94,88.62752926246267
95,91.18799927010502
96,110.0481852109508
97,172.04447985653096
98,78.46993842221106
99,94.14274418955883
100,86.14776798741661
101,77.33206348159598
102,101.56097369708682
103,172.59513013028865
104,91.18799927010502
105,172.04447985653098
106,94.14274418955883
107,88.62752926246267
108,110.0481852109508
109,78.46993842221106
110,104.58321903446408
111,75.41678096553592
112,113.88522261518311
113,113.88522261518308
114,180.0
115,104.58321903446412
116,104.58321903446408
117,75.4167809655359
118,75.4167809655359
119,113.88522261518311
120,88.62752926246264
121,78.46993842221111
122,101.56097369708677
123,172.04447985653098
124,110.04818521095085
125,77.33206348159597
126,91.18799927010504
127,172.5951301302887
128,94.14274418955881
129,86.14776798741661
130,75.41678096553592
131,113.88522261518308
132,104.58321903446408
133,113.88522261518311
134,75.41678096553592
135,180.0
136,75.4167809655359
137,104.58321903446408
138,113.88522261518311
139,104.58321903446412
140,86.1477679874166
141,94.14274418955884
142,172.04447985653098
143,91.18799927010501
144,172.5951301302887
145,101.56097369708681
146,77.33206348159597
147,78.46993842221107
148,110.0481852109508
149,88.62752926246266
150,75.41678096553592
151,113.88522261518311
152,113.88522261518308
153,104.58321903446408
154,75.4167809655359
155,75.41678096553592
156,180.0
157,113.8852226151831
158,104.58321903446412
159,104.58321903446408
