,length
0,[1.91279964 1.99493773 1.99493773 1.91279964]
1,[1.91279964 1.99493773 1.91279964 1.99493773]
2,[2.04029937 2.03041747 2.04029937 2.04029937 2.04029937 2.03041747]
3,[2.04029937 2.04029937 2.03041747 2.04029937 2.03041747 2.04029937]
