,length
0,[2.02899861 2.0277338  2.02772817 2.02774872 2.02774145 2.02899499]
1,[2.02901171 2.02773395 2.02773589 2.02773707 2.02774122 2.02897828]
2,[2.02897283 2.02773777 2.02773258 2.02772616 2.02772732 2.02900707]
3,[2.02897698 2.02773593 2.02771807 2.0277402  2.02772544 2.02900719]
