,length
0,[1.92834728 1.92834722 1.92834728 2.09104402]
1,[2.00290215 2.00290215 2.04846845 2.0493197  2.03551694 2.0493197 ]
2,[2.0484685  2.00290216 2.00290211 2.04931966 2.04931971 2.03551699]
3,[2.00290216 2.00290211 2.0484685  2.03551699 2.04931966 2.04931971]
