,angle
0,93.9670737483926
1,120.4334386983108
2,86.11409582596768
3,118.88243485436665
4,87.1160896170727
5,179.8392605095213
6,93.96709434500974
7,92.72317089244856
8,120.4332866829309
9,86.11407485949985
10,93.96707505900243
11,118.88257999201954
12,120.4332904970407
13,86.11409416000892
14,93.96707505900243
15,87.11609028232807
16,179.8392605008325
17,120.4332904970407
18,86.11409416000892
19,92.72317021850758
20,92.72317089244858
21,120.4332866829309
22,120.43343869831082
23,87.11608961707273
24,86.11407485949982
25,86.11409582596765
26,179.8392605095213
27,118.88243485436662
28,93.96709434500974
29,93.96707374839261
30,93.9670737483926
31,93.96709434500974
32,87.1160896170727
33,179.8392605095213
34,118.88243485436665
35,120.4334386983108
36,86.11409582596768
37,120.4332866829309
38,86.11407485949985
39,92.72317089244856
40,92.72317021850759
41,120.43329049704072
42,87.11609028232809
43,120.43329049704072
44,86.11409416000893
45,179.8392605008325
46,86.11409416000893
47,93.9670750590024
48,118.88257999201954
49,93.9670750590024
50,120.4332866829309
51,86.11407485949982
52,93.96709434500974
53,118.88243485436662
54,92.72317089244858
55,87.11608961707273
56,120.43343869831082
57,179.8392605095213
58,86.11409582596765
59,93.96707374839261
