,angle
0,105.42910903104718
1,102.68537226010676
2,121.80237344617282
3,121.80237344617284
4,102.68537226010676
5,103.91961483906992
6,121.80237344617284
7,102.68537226010679
8,105.42910903104716
9,103.91961483906994
10,102.68537226010675
11,121.80237344617277
12,102.68537226010677
13,121.80237344617284
14,105.42910903104715
15,103.91961483906994
16,121.80237344617282
17,102.68537226010675
18,103.91961483906996
19,121.80237344617282
20,102.68537226010676
21,102.68537226010677
22,121.80237344617282
23,105.42910903104713
