,angle
0,82.8759931099679
1,96.82371835129693
2,83.17628164870307
3,97.1240068900321
4,179.99999879258172
5,82.87599079263688
6,97.12400920736312
7,180.0
8,97.1240068900321
9,180.0
10,97.12400920736312
11,83.17628164870307
12,82.87599079263688
13,96.82371835129693
14,82.8759931099679
15,82.87463381359454
16,96.83129416357035
17,83.16870583642967
18,97.12536618640546
19,179.99999879258172
20,82.87463149632397
21,97.12536850367601
22,180.0
23,97.12536618640544
24,180.0
25,97.12536850367603
26,83.16870583642965
27,82.87463149632399
28,96.83129416357035
29,82.87463381359456
