,angle
0,90.13575796000792
1,90.98470005005483
2,89.86424203999208
3,180.0
4,89.01529994994519
5,89.01529994994517
6,180.0
7,89.86424203999208
8,90.98470005005481
9,90.98470005005481
10,89.01529994994519
11,179.99999879258172
12,90.13575796000792
13,89.01529994994519
14,90.98470005005481
15,90.13575796000792
16,89.86424203999208
17,90.98470005005481
18,89.01529994994519
19,179.99999914622634
20,179.99999914622634
21,89.01529994994519
22,90.98470005005481
23,89.86424203999208
24,90.98470005005483
25,89.01529994994519
26,90.13575796000792
27,180.0
28,89.01529994994517
29,90.98470005005481
