,angle
0,94.04571021780161
1,79.57957498734523
2,88.55018153608779
3,166.70263746121213
4,83.2541874495211
5,94.04571021780161
6,92.74035543137778
7,92.74035543137778
8,176.47489699712847
9,166.70263746121213
10,88.55018153608776
11,83.2541874495211
12,102.54023485751404
13,89.46350765494549
14,89.46350765494549
15,79.57957498734524
16,94.04571021780161
17,88.55018153608775
18,83.2541874495211
19,166.70263746121213
20,94.04571021780161
21,166.70263746121208
22,83.2541874495211
23,88.55018153608776
24,92.74035543137778
25,176.47489699712847
26,92.74035543137778
27,89.46350765494547
28,102.54023485751405
29,89.46350765494547
30,89.46350765494549
31,102.54023485751406
32,88.55018153608773
33,166.7026374612121
34,92.74035543137774
35,89.46350765494549
36,83.25418744952114
37,83.25418744952114
38,176.47489699712824
39,166.70263746121216
40,88.55018153608775
41,92.74035543137775
42,79.57957498734527
43,94.04571021780158
44,94.04571021780158
45,102.54023485751402
46,89.46350765494546
47,88.55018153608779
48,92.74035543137778
49,166.70263746121216
50,89.46350765494546
51,166.70263746121216
52,92.74035543137778
53,88.55018153608775
54,83.25418744952114
55,176.47489699712855
56,83.25418744952114
57,94.0457102178016
58,79.57957498734524
59,94.04571021780158
60,82.12767818687692
61,92.70557043692247
62,87.29442956307751
63,97.87232181312308
64,180.0
65,96.22404188203606
66,83.77595811796394
67,180.0
68,97.87232181312307
69,179.99999879258172
70,83.77595811796395
71,87.29442956307753
72,96.22404188203605
73,92.70557043692246
74,82.12767818687693
75,96.22404188203605
76,92.70557043692247
77,87.29442956307753
78,83.77595811796394
79,180.0
80,82.12767818687692
81,97.87232181312307
82,180.0
83,83.77595811796394
84,180.0
85,97.87232181312307
86,87.29442956307753
87,82.12767818687695
88,92.70557043692247
89,96.22404188203606
90,92.70557043692249
91,96.22404188203606
92,83.77595811796394
93,87.29442956307753
94,180.0
95,82.12767818687692
96,97.8723218131231
97,180.0
98,87.29442956307751
99,180.0
100,97.87232181312307
101,83.77595811796394
102,82.12767818687693
103,96.22404188203606
104,92.70557043692247
105,82.12767818687692
106,96.22404188203606
107,83.77595811796394
108,97.87232181312307
109,180.0
110,92.70557043692249
111,87.29442956307751
112,179.99999879258172
113,97.87232181312307
114,180.0
115,87.29442956307753
116,83.77595811796394
117,92.70557043692247
118,96.22404188203606
119,82.12767818687695
