,angle
0,115.59997409159395
1,110.92548918550695
2,102.73476604588284
3,110.85108997677224
4,76.20221514300368
5,141.65747531098089
6,77.71111567586483
7,89.9859408422491
8,137.1498003175052
9,89.8841729888082
10,110.85108997677234
11,102.73476604588282
12,115.59997409159398
13,110.92548918550686
14,89.88417298880825
15,77.71111567586486
16,137.14980031750514
17,141.65747531098086
18,89.98594084224902
19,76.20221514300367
20,89.88417298880819
21,77.71111567586489
22,137.14980031750517
23,110.85108997677233
24,141.65747531098086
25,89.98594084224905
26,102.73476604588282
27,76.20221514300366
28,115.59997409159398
29,110.92548918550688
30,76.20221514300368
31,89.9859408422491
32,137.14980031750517
33,110.92548918550692
34,141.65747531098089
35,77.71111567586486
36,115.59997409159395
37,89.88417298880819
38,102.73476604588285
39,110.85108997677224
40,110.76069629312688
41,114.44994989206295
42,110.05383806348513
43,102.44285011960228
44,78.05304538553966
45,137.89516745529752
46,90.3698790386822
47,76.1795409661356
48,143.09032581596455
49,90.68298853091115
50,102.44285011960224
51,114.44994989206302
52,110.0538380634851
53,110.76069629312697
54,143.09032581596455
55,90.68298853091108
56,90.36987903868214
57,76.17954096613559
58,78.05304538553973
59,137.89516745529752
60,90.68298853091116
61,143.09032581596452
62,90.36987903868217
63,102.44285011960228
64,76.17954096613556
65,137.89516745529747
66,110.05383806348519
67,78.05304538553968
68,114.44994989206297
69,110.7606962931269
70,137.89516745529752
71,78.05304538553968
72,90.36987903868221
73,110.76069629312688
74,76.17954096613559
75,90.68298853091113
76,110.05383806348513
77,143.09032581596455
78,114.44994989206295
79,102.44285011960228
80,107.14239824358495
81,106.913413078116
82,108.4712154225272
83,103.81435081235239
84,141.22976010931518
85,76.89160244480172
86,94.58716414788593
87,75.21776401529874
88,94.79808017271506
89,147.70329566528812
90,103.81435081235244
91,108.47121542252717
92,106.91341307811602
93,107.1423982435849
94,147.70329566528807
95,94.79808017271509
96,94.58716414788594
97,75.21776401529873
98,76.89160244480166
99,141.22976010931515
100,147.70329566528807
101,94.79808017271509
102,94.58716414788591
103,103.81435081235247
104,75.21776401529873
105,76.89160244480169
106,108.47121542252714
107,141.22976010931515
108,106.913413078116
109,107.14239824358494
110,141.22976010931515
111,76.89160244480165
112,94.58716414788591
113,107.1423982435849
114,75.21776401529875
115,94.7980801727151
116,106.91341307811602
117,147.70329566528812
118,108.47121542252711
119,103.81435081235246
120,94.21907453127206
121,140.62818631665377
122,76.98205187818606
123,107.6364539986403
124,94.11878082442176
125,146.98517947343893
126,104.13794842794333
127,75.23038715881398
128,107.4236075212083
129,108.85994802776118
130,75.23038715881398
131,146.98517947343893
132,76.98205187818606
133,108.8599480277612
134,94.11878082442175
135,140.62818631665377
136,107.42360752120823
137,94.21907453127204
138,104.13794842794331
139,107.63645399864038
140,108.8599480277612
141,107.42360752120828
142,104.13794842794331
143,107.63645399864035
144,75.23038715881403
145,146.9851794734389
146,76.98205187818604
147,94.11878082442178
148,140.62818631665377
149,94.219074531272
150,107.6364539986403
151,104.13794842794324
152,107.4236075212083
153,108.85994802776125
154,94.21907453127197
155,140.62818631665385
156,76.98205187818608
157,94.11878082442173
158,146.98517947343893
159,75.2303871588141
