,angle
0,90.62586081678097
1,85.55719806361948
2,89.5085399239624
3,173.25533142106232
4,100.37156125404952
5,87.73007478345754
6,173.2553302480278
7,88.45154366704652
8,86.23717585169457
9,85.55720247716043
10,87.73007478345754
11,171.57688790692143
12,90.62580391949713
13,100.3713626773312
14,86.2369920797044
15,90.62585600622886
16,86.23707162553083
17,88.45170947929144
18,173.2552074515789
19,87.7302016811201
20,100.37164905869038
21,173.25519852011274
22,89.50817813515349
23,85.55692493461372
24,86.23706795899994
25,100.37165945512221
26,171.57703187298083
27,90.62596978921938
28,87.73019947149344
29,85.55692052082406
30,90.62586081678097
31,89.50853992396239
32,85.5571980636195
33,100.3715612540495
34,173.25533142106232
35,173.25533024802797
36,87.73007478345755
37,86.23717585169457
38,88.45154366704654
39,85.55720247716044
40,100.37136267733118
41,90.62580391949714
42,171.57688790692134
43,87.73007478345757
44,86.2369920797044
45,90.62585600622887
46,88.45170947929144
47,86.23724047340775
48,87.7302016811201
49,173.2552074515789
50,173.25519852011274
51,100.37148417275083
52,85.55692493461373
53,89.50817813515347
54,86.23723680704185
55,87.73019947149344
56,90.62596978921938
57,171.57726798231326
58,100.3714945690137
59,85.5569205208241
60,96.83301389735249
61,82.94186592456278
62,84.89217741943915
63,88.69773791646321
64,165.2494903081646
65,179.68309088198228
66,97.11080889627645
67,96.8330974727752
68,97.11089381327648
69,83.0946368060364
70,82.94200678677261
71,83.09479560658214
72,165.24939397208723
73,98.1186233966258
74,84.89245446413848
75,83.09498050747706
76,97.11017250167878
77,84.89256750133646
78,98.1184618810232
79,165.2502842890001
80,179.68358068083617
81,82.9424378492657
82,83.09505455742597
83,82.94249173644198
84,96.8328117136276
85,97.11029339402975
86,96.83293860623502
87,165.25026289077633
88,88.69790415989699
89,84.89245769053633
90,83.09498050747708
91,82.94243784926572
92,179.68358068083617
93,83.09505455742598
94,82.942491736442
95,84.89256750133646
96,97.11017250167875
97,98.1184618810232
98,165.25028428900015
99,96.83281171362759
100,165.25026289077636
101,88.697904159897
102,97.11029339402972
103,96.83293860623502
104,84.89245769053633
105,96.83301389735249
106,97.1112142307326
107,179.68309088198228
108,96.8330974727752
109,97.11129914885652
110,84.89199348017004
111,82.94186592456279
112,88.69773791646321
113,165.2490613103999
114,83.09423087904375
115,165.24896497527843
116,98.11878490548021
117,82.94200678677261
118,83.09438967897403
119,84.89227052433253
