,angle
0,105.7396284792275
1,104.36222481921007
2,108.76608875398708
3,116.5226509203652
4,114.74747157201863
5,106.03670667242106
6,100.8052831325255
7,107.16653509672058
8,115.0206309915644
9,112.72141939901488
10,112.75360606514867
11,108.22399153625018
12,106.03670667242108
13,104.36222481921006
14,116.52265092036522
15,108.76608875398706
16,114.74747157201863
17,105.7396284792275
18,115.0206309915644
19,112.75360606514867
20,108.22399153625018
21,100.80528313252552
22,107.1665350967206
23,112.72141939901486
