,length
0,"[2.37227174 2.37227177 2.37227174 2.37227174 2.37227174 2.8543215
 2.8543215  2.37227177]"
1,"[2.37227174 2.37227174 2.37227177 2.37227174 2.37227177 2.8543215
 2.37227174 2.8543215 ]"
