,angle
0,92.45790627108174
1,87.54209226218056
2,92.45790773781944
3,180.0
4,126.98463790127788
5,53.015362098722115
6,87.54209372891826
7,92.45790627108174
8,87.54209372891825
9,87.54209372891825
10,53.01536263895474
11,126.98463736104527
12,180.0
13,180.0
14,92.45790773781944
15,126.98463790127788
16,53.015362098722115
17,87.54209372891826
18,87.54209226218056
19,53.015362098722115
20,126.98463790127788
21,92.45790627108174
22,53.015362098722115
23,126.98463790127788
24,92.45790627108174
25,180.0
26,126.98463736104524
27,53.01536263895475
28,87.54209226218056
29,92.45790627108175
30,92.45790773781944
31,87.54209372891825
32,53.015362098722115
33,180.0
34,126.98463790127788
35,92.45790627108175
36,180.0
37,87.54209372891825
38,53.015362098722115
39,92.45790773781944
40,126.98463790127788
41,87.54209372891825
42,180.0
43,126.98463736104527
44,87.54209372891825
45,53.01536263895474
46,92.45790627108175
47,126.98463790127788
48,87.54209226218056
49,53.015362098722115
50,53.01536263895474
51,92.45790627108175
52,126.98463736104527
53,126.9846379012779
54,180.0
55,53.015362098722115
