,angle
0,108.95011651932913
1,110.08967050358864
2,110.08882554923109
3,108.85512124052038
4,108.8554818349338
5,109.96885047040946
6,109.96665966187847
7,110.09137280514956
8,108.85371871844679
9,110.0915805666209
10,108.85283271229123
11,108.95184005876006
12,108.92621443058623
13,110.07900216912647
14,110.07914123604765
15,108.88739085807785
16,108.88791797325783
17,109.94934379007071
18,109.94958145255696
19,110.07759949602342
20,108.88695976946069
21,110.07802793562443
22,108.88709950133033
23,108.92978824321209
