,angle
0,109.60965296499337
1,109.32476419197074
2,109.63792495080682
3,109.32716885423358
4,109.56978871419292
5,109.35700476150012
6,109.63863816864087
7,109.32460319957256
8,109.6095821650714
9,109.35577513806938
10,109.5702713289227
11,109.32742884422497
12,109.61189237142148
13,109.32249208053219
14,109.64034343902182
15,109.32872058771045
16,109.56600283554921
17,109.35684981241207
18,109.64144127893029
19,109.32114123975148
20,109.61284361508835
21,109.35642722104012
22,109.5652967769414
23,109.3291448178206
