,length
0,[1.87832624 1.87832624 2.00643852 1.87832624 1.87832624 2.00643852]
1,[1.87391667 2.05943871 2.05943871 1.87391667 2.05943871 2.05943871]
2,[2.05943871 2.05943871 1.87391667 2.05943871 2.05943871 1.87391667]
3,[1.87832624 1.87832624 1.87832624 2.00643852 2.00643852 1.87832624]
