,length
0,[1.90116936 1.86018012 1.81665342 2.0167933  1.84199245]
1,[1.81665342 2.0167933  1.84199245 1.90116936 1.86018012]
2,[1.78712154 1.76170647 1.76625488 1.7887182 ]
3,[1.76170647 1.78712154 1.7887182  1.76625488]
4,[1.76625488 1.7887182  1.78712154 1.76170647]
5,[1.7887182  1.76625488 1.76170647 1.78712154]
6,[1.86018012 1.90116936 1.84199245 2.0167933  1.81665342]
7,[1.84199245 2.0167933  1.81665342 1.86018012 1.90116936]
