,length
0,[1.93173051 1.93173089 1.93173046 1.93173046 1.93173089 1.93173051]
1,"[1.9398434  1.9398434  2.62026788 1.93984379 1.93984379 1.9398434
 1.9398434  2.62026788]"
2,[2.02542645 2.02542683 2.02542648 1.84585976 1.84586012 1.8458599 ]
3,[1.8458599  1.84586012 1.84585976 2.02542648 2.02542683 2.02542645]
