,length
0,[1.77079027 1.8139249  1.77076567 1.77079027]
1,[1.77079027 1.77079027 1.77076567 1.8139249 ]
2,[2.02188603 1.88889643 2.02188603 1.88871405 1.95741527 1.88889643]
3,[1.88889643 2.02188603 1.88889643 1.95741527 1.88871405 2.02188603]
