,length
0,[2.01051154 1.84845411 2.01050795 1.84845643 2.01050992 1.84845194]
1,"[1.94480058 1.94479891 1.94479687 1.94479891 1.94480058 2.6090488
 1.94479687 2.6090488 ]"
2,[1.93801515 1.93801502 1.93801504 1.93801504 1.93801502 1.93801515]
3,[1.93801504 1.93801515 1.93801502 1.93801502 1.93801515 1.93801504]
4,[2.01050992 1.84845643 1.84845194 2.01051154 2.01050795 1.84845411]
5,[1.84845194 2.01050992 1.84845643 2.01050795 1.84845411 2.01051154]
6,"[1.94479687 1.94480058 1.94479891 1.94479687 1.94479891 2.6090488
 2.6090488  1.94480058]"
7,[1.84845411 2.01050795 2.01051154 1.84845194 1.84845643 2.01050992]
