,length
0,[1.90836194 1.99680678 1.89151668 1.84346565 1.82236185]
1,[1.86574702 1.86133945 2.0811249  1.81855958 2.26254585 1.81233752]
2,[1.86133945 1.86574702 1.81233752 2.26254585 1.81855958 2.0811249 ]
3,[1.89151668 1.99680678 1.90836194 1.82236185 1.84346565]
4,[1.84346565 1.82236185 1.90836194 1.99680678 1.89151668]
5,[2.0811249  1.81855958 2.26254585 1.81233752 1.86574702 1.86133945]
6,[1.81233752 2.26254585 1.81855958 2.0811249  1.86133945 1.86574702]
7,[1.82236185 1.84346565 1.89151668 1.99680678 1.90836194]
