,length
0,[1.80745606 1.6945582  1.80390382 1.81821336]
1,[1.6945582  1.80745606 1.80390382 1.81821336]
2,[1.80390382 1.81821336 1.80745606 1.6945582 ]
3,[1.80390382 1.81821336 1.6945582  1.80745606]
