,length
0,[1.8732192  1.87321915 1.87321929 1.98926956 1.98926947 1.9892695 ]
1,[1.98926956 1.9892695  1.98926947 1.87321915 1.8732192  1.87321929]
2,[1.87321929 1.8732192  1.87321915 1.98926947 1.9892695  1.98926956]
3,[1.9892695  1.98926947 1.98926956 1.87321929 1.87321915 1.8732192 ]
