,length
0,[1.80307229 1.80307229 1.80054615 1.82670408]
1,[1.78604215 1.95722414 1.80020712 1.78604215 1.95199243]
2,[1.80307229 1.82670408 1.80054615 1.80307229]
3,[1.78604215 1.95199243 1.78604215 1.80020712 1.95722414]
