,length
0,[1.88839939 1.9876656  2.02848677 1.92645098 1.86674929 1.96900883]
1,[2.02848677 1.9876656  1.88839939 1.96900883 1.86674929 1.92645098]
2,[1.86674929 1.92645098 1.96900883 1.88839939 2.02848677 1.9876656 ]
3,[1.96900883 1.92645098 1.86674929 1.9876656  2.02848677 1.88839939]
4,[1.96900883 1.86674929 1.92645098 2.02848677 1.9876656  1.88839939]
5,[1.92645098 1.86674929 1.96900883 1.88839939 1.9876656  2.02848677]
6,[1.9876656  2.02848677 1.88839939 1.96900883 1.92645098 1.86674929]
7,[1.88839939 2.02848677 1.9876656  1.86674929 1.92645098 1.96900883]
