,angle
0,110.41557472618159
1,108.13486155767313
2,112.490022291766
3,107.03237426400767
4,110.39219271901115
5,108.17176601129309
6,110.3943480659471
7,108.16996194023383
8,112.49054792188439
9,107.03006960188112
10,110.41833193630609
11,108.13317987310616
12,110.38039710387524
13,108.15020546407409
14,112.49946980221259
15,107.01211991724838
16,110.38836056198218
17,108.20676740311268
18,110.38594685538149
19,108.2090232637929
20,112.5014957864521
21,107.01060343082479
22,110.37813181783594
23,108.15214370751356
