,length
0,"[2.68622832 2.76293032 2.76293066 2.68622832 2.76293032 2.68622832
 2.76293032 2.686228   2.68622832 2.76293032 2.686228   2.76293066]"
1,"[2.77224067 2.68622832 2.77224067 2.68622832 2.77224053 2.76293032
 2.68622832 2.686228   2.76293032 2.68622832 2.76293066 2.686228  ]"
2,"[2.76293032 2.68622832 2.76293066 2.76293032 2.68622832 2.68622832
 2.77224067 2.686228   2.77224053 2.68622832 2.77224067 2.686228  ]"
