,length
0,[2.33349775 2.41169036 2.37339588 2.59809813 2.33064323]
1,[2.33064323 2.3772499  2.35230926 2.37128357]
2,[2.64835643 2.37128357 2.59809813 2.33349775 2.34520827]
3,[2.43249006 2.39960659 2.39259541 2.3676642 ]
4,[2.4077109  2.38997857 2.3772499  2.43249006]
5,[2.3676642  2.38997857 2.4077109  2.4091003 ]
6,[2.4091003  2.34520827 2.39259541 2.39960659]
7,[2.37339588 2.35230926 2.41169036 2.64835643]
