,length
0,[2.38012708 2.38012708 2.38012708 2.38012708]
1,[2.38012708 2.38012708 2.38012708 2.38012708]
2,[2.38012708 2.38012708 2.38012708 2.38012708]
3,[2.38012708 2.38012708 2.38012708 2.38012708]
4,[2.38012708 2.38012708 2.38012708 2.38012708]
5,[2.38012708 2.38012708 2.38012708 2.38012708]
