,length
0,[2.39208118 2.39208127 2.38009116 2.3584079 ]
1,[2.3584079  2.38009116 2.39208127 2.39208118]
2,"[2.38009133 4.37577932 3.85213643 3.85213648 3.54582044 3.48097024
 4.00047098 4.00047132 3.85213657 4.37577911 3.25622451 3.78896182
 3.48097043 2.38009116 3.48097011 4.00047103 3.54582057 3.78896218
 3.78896204 2.38009109 4.37577893 3.54582065 2.41804423]"
3,[2.39208131 2.39208118 2.3584079  2.38009109]
4,[2.38009133 2.39208127 2.35840769 2.39208131]
5,[2.38009109 2.3584079  2.39208118 2.39208131]
6,"[3.54582065 4.37577893 2.38009109 3.78896204 2.41804423 3.78896218
 3.54582057 4.00047103 3.48097011 2.38009116 3.78896182 3.48097043
 4.37577911 3.85213657 4.00047132 4.00047098 3.48097024 3.54582044
 3.25622451 3.85213648 4.37577932 3.85213643 2.38009133]"
7,[2.39208131 2.35840769 2.39208127 2.38009133]
