,length
0,"[2.571914   2.57191367 2.64568527 2.52046065 2.64568527 2.64569002
 2.52046033 2.64569002]"
1,"[2.64569002 2.64569002 2.52046065 2.571914   2.64569002 2.64569002
 2.52046065 2.571914  ]"
2,"[2.52046065 2.64569002 2.64569002 2.52046033 2.64568527 2.64568527
 2.571914   2.57191367]"
3,"[2.571914   2.57191367 2.64569002 2.64569002 2.64568527 2.52046033
 2.52046065 2.64568527]"
4,"[2.64569002 2.64569002 2.52046065 2.52046033 2.571914   2.64568527
 2.64568527 2.57191367]"
5,"[2.571914   2.64569002 2.64569002 2.52046065 2.571914   2.64569002
 2.64569002 2.52046065]"
