,length
0,"[2.6844256  2.76817137 2.69467079 2.76817137 2.6844256  2.595491
 2.84416989 2.595491   2.69467079 2.84416989 2.41498373]"
1,"[2.84416989 2.595491   2.84416989 2.41498373 2.595491   2.69467079
 2.6844256  2.6844256  2.76817137 2.69467079 2.76817137]"
2,"[2.595491   2.84416989 2.595491   2.69467079 2.84416989 2.41498373
 2.6844256  2.69467079 2.76817137 2.6844256  2.76817137]"
3,"[2.6844256  2.6844256  2.76817137 2.76817137 2.69467079 2.84416989
 2.595491   2.41498373 2.84416989 2.69467079 2.595491  ]"
4,"[2.69135072 2.84416989 2.6844256  2.595491   2.84416989 2.70494223
 2.69135072 2.70494223 2.595491   2.6844256 ]"
5,"[2.84416989 2.69135072 2.595491   2.6844256  2.70494223 2.69135072
 2.70494223 2.84416989 2.6844256  2.595491  ]"
6,"[2.6844256  2.595491   2.69135072 2.84416989 2.595491   2.6844256
 2.84416989 2.70494223 2.69135072 2.70494223]"
7,"[2.595491   2.6844256  2.84416989 2.69135072 2.6844256  2.595491
 2.70494223 2.69135072 2.70494223 2.84416989]"
