,length
0,"[2.70780503 2.58513171 2.58513171 3.2624     2.80081246 2.70780503
 2.80081246 2.58513171 3.2624     2.58513171 2.55529307]"
1,"[3.49410281 3.49410281 2.58513171 2.58513171 2.70780503 3.2624
 3.49410281 3.49410281 2.55529307 2.58513171 3.08908139 3.2624
 2.58513171 2.70780503 3.08908139]"
2,"[2.58513171 2.58513171 2.70780503 3.2624     2.58513171 2.58513171
 2.55529307 2.80081246 3.2624     2.70780503 2.80081246]"
3,"[2.58513171 2.70780503 2.58513171 3.49410281 3.49410281 3.2624
 2.58513171 3.08908139 2.70780503 2.58513171 3.08908139 3.49410281
 3.2624     3.49410281 2.55529307]"
