,length
0,[2.3631523  2.36315847 2.3631523  2.38132674]
1,[2.3631523  2.3631523  2.36315847 2.38132674]
2,[2.3631523  2.36315847 2.38132674 2.3631523 ]
3,[2.3631523  2.3631523  2.38132674 2.36315847]
