,length
0,[2.34148275 2.39415298 2.39415298 2.39415298]
1,[2.39415298 2.34148275 2.39415298 2.39415298]
2,[2.39415298 2.39415298 2.34148275 2.39415298]
3,[2.39415298 2.39415298 2.34148275 2.39415298]
4,[2.39415298 2.39415298 2.39415298 2.34148275]
5,[2.39415298 2.34148275 2.39415298 2.39415298]
6,[2.39415298 2.34148275 2.39415298 2.39415298]
7,[2.34148275 2.39415298 2.39415298 2.39415298]
