,length
0,"[2.58800626 2.65511912 2.60784122 2.46431369 2.58800621 2.46431369
 2.60784124]"
1,"[2.58800626 2.60784122 2.58800624 2.46431369 2.46431369 2.65511917
 2.6078412 ]"
2,"[2.6078412  2.60784124 2.65511915 2.58800624 2.46431369 2.58800621
 2.46431369]"
3,"[2.60784124 2.58800621 2.60784122 2.46431369 2.58800626 2.65511912
 2.46431369]"
4,"[2.6078412  2.65511917 2.58800624 2.60784122 2.46431369 2.58800626
 2.46431369]"
5,"[2.58800621 2.58800624 2.65511915 2.46431369 2.46431369 2.6078412
 2.60784124]"
