,length
0,[2.39003871 2.39003871 2.35647723 2.35648356]
1,[2.35648356 2.35647723 2.39003871 2.39003871]
2,[2.39003871 2.35648582 2.35648582 2.39003871]
3,[2.39003871 2.35648582 2.35648582 2.39003871]
