,length
0,[2.46167877 2.46588355 2.33779819 2.46339331 2.51617502]
1,[2.46011105 2.46339331 2.37438496 2.95080893 2.57873028 2.47949406]
2,[2.37095052 2.33779819 2.37088307 2.35493101]
3,"[3.44195468 2.47949406 3.43771757 2.57923632 2.53337856 2.95080893
 2.46167877 2.37294061 3.72064909 3.46207546]"
4,[2.51617502 2.51397294 2.85594973 2.37088307 2.57923632 2.52592983]
5,[2.35493101 2.37294061 2.37438496 2.3374573 ]
6,[2.52592983 2.57873028 2.85594973 2.46588355 2.50693655 2.37095052]
7,"[3.68023225 3.48258035 2.3374573  2.50693655 3.16560269 2.53337856
 3.48285037 3.5208448  2.51397294 3.42340549 3.10648432 2.46011105]"
