,length
0,"[3.43413605 3.43413605 3.63069306 3.85989202 3.85989202 2.46796123
 3.63069306 2.87223965 3.43413605 3.43413605 2.87223965 2.44433079
 3.63069306 3.85989202 2.52287976 2.52287976 2.90103921 3.85989202
 2.46796123 3.63069306]"
1,"[3.85989202 3.85989202 3.63069306 2.46796123 3.43413605 3.43413605
 3.63069306 3.85989202 2.52287976 2.52287976 3.85989202 3.63069306
 2.46796123 2.90103921 2.87223965 3.43413605 3.43413605 3.63069306
 2.87223965 2.44433079]"
2,"[2.51494758 2.72571449 2.87223965 2.52287976 2.72571449 2.51494758
 2.87223965 2.52287976]"
3,"[2.51494758 2.52287976 2.87223965 2.72571449 2.52287976 2.87223965
 2.72571449 2.51494758]"
