,length
0,[2.39336151 2.39336151 2.34985027 2.35727994]
1,[2.39336151 2.35727994 2.34985027 2.39336151]
2,[2.39336151 2.42325704 2.40131921 2.39336151]
3,[2.39336151 2.39336151 2.40131921 2.42325704]
4,[2.347463   2.347463   2.32474796 2.34985027]
5,[2.347463   2.34985027 2.32474796 2.347463  ]
6,[2.34516448 2.34516448 2.32474796 2.42325704]
7,[2.34516448 2.42325704 2.32474796 2.34516448]
