,length
0,[2.5011749  2.34445448 2.67482973 2.3954303  2.35456396]
1,"[2.88834889 3.29141553 2.47848761 3.43454541 2.40990222 2.58166456
 3.02369668 3.23766639 2.47976562]"
2,[2.37558163 2.36356335 2.34445448 2.38566361]
3,[2.35456396 2.4127977  2.38873743 2.47848761]
4,"[2.67482973 2.99053936 2.95469726 2.44480771 2.5011749  2.90754655
 2.37558163]"
5,"[2.47976562 2.78014061 2.36677097 2.38873743 2.36356335 3.05591629
 3.29141553]"
6,"[2.76131528 3.93366133 2.90754655 2.3954303  3.7648233  3.31273589
 4.20456089 2.38566361 3.51892777 2.40990222 3.92882624 2.99053936
 3.86335936 3.80933925 2.78014061 4.5177005  3.89384277 4.44030688
 3.12284687]"
7,"[3.05591629 2.58166456 2.44480771 3.09744107 2.36677097 2.4127977
 2.88834889 2.76131528]"
