,angle
0,90.0
1,90.0
2,180.0
3,90.00038193405085
4,89.99961806594915
5,179.99999879258172
6,90.0
7,90.0
8,90.0
9,90.0
10,90.0
11,90.0
12,89.99961806594916
13,90.00038193405084
14,180.0
15,90.0
16,90.0
17,89.99966774360799
18,179.99999879258172
19,90.00033225639201
20,180.0
21,90.0
22,89.99999999999999
23,90.0
24,90.0
25,90.00000000000001
26,90.0
27,90.00033225639206
28,180.0
29,89.99966774360794
30,90.0
31,90.0
32,90.0
33,180.0
34,90.0
35,180.0
36,90.0
37,90.0
38,90.0
39,90.0
40,90.0
41,90.0
42,90.0
43,180.0
44,90.0
45,90.0
46,90.0
47,90.0
48,180.0
49,90.0
50,180.0
51,90.0
52,90.0
53,90.0
54,90.0
55,90.0
56,90.0
57,90.0
58,180.0
59,90.0
