,angle
0,98.92264814057604
1,90.01416916361549
2,89.98589060299354
3,81.07735185942393
4,179.99999879258172
5,89.98276904873424
6,90.0172907099812
7,179.99999879258172
8,81.07735185942397
9,179.99990804180067
10,90.01723095126574
11,89.98583083638452
12,89.98270929001883
13,90.01410939700646
14,98.92264814057606
15,89.98971485368382
16,90.010146673316
17,89.989853326684
18,90.01028514631618
19,180.0
20,98.91885979165505
21,81.08114020834496
22,180.0
23,90.01028514631616
24,180.0
25,81.08114020834495
26,89.98985332668401
27,98.91885979165504
28,90.01014667331599
29,89.98971485368384
30,98.90438302991522
31,90.0150372510311
32,89.98496274896885
33,81.09561697008472
34,180.0
35,90.00735520535707
36,89.99264479464296
37,180.0
38,81.09561697008479
39,180.0
40,89.99264479464293
41,89.98496274896891
42,90.00735520535704
43,90.01503725103113
44,98.90438302991527
45,90.01340895910816
46,90.00587915239821
47,89.99412084760179
48,89.98668209474994
49,179.99999879258172
50,98.9028946799975
51,81.09710532000251
52,179.9997732816983
53,89.98659104089184
54,180.0
55,81.09689767888305
56,89.99412084760179
57,98.90310232111692
58,90.00587915239821
59,90.01331790525006
