,angle
0,100.92893977283116
1,79.07106022716881
2,180.0
3,180.0
4,79.07106022716883
5,100.92893977283119
6,100.92893977283117
7,79.07106022716881
8,180.0
9,180.0
10,79.07106022716883
11,100.92893977283117
12,99.70965004216988
13,79.30901544043692
14,176.30751366946112
15,176.30751366946112
16,81.4918967539567
17,99.70965004216988
18,99.70965004216988
19,81.4918967539567
20,176.30751366946131
21,176.30751366946112
22,79.30901544043697
23,99.70965004216987
24,99.70965004216987
25,81.4918967539567
26,176.3075136694612
27,176.3075136694612
28,79.30901544043697
29,99.70965004216988
30,99.70965004216988
31,79.30901544043692
32,176.30751366946112
33,176.3075136694612
34,81.4918967539567
35,99.70965004216988
36,98.77181681257557
37,81.22818318742442
38,179.99999914622634
39,179.99999914622634
40,81.22818318742442
41,98.77181681257558
42,98.77181681257558
43,81.22818318742442
44,179.99999914622634
45,179.99999914622634
46,81.22818318742442
47,98.77181681257557
48,100.11121503973696
49,79.88878496026305
50,180.0
51,180.0
52,79.88878496026304
53,100.11121503973693
54,100.11121503973695
55,79.88878496026307
56,180.0
57,180.0
58,79.88878496026304
59,100.11121503973693
60,100.31366457712731
61,80.20198625795861
62,176.39077385988114
63,176.39077385988114
64,79.39879535732632
65,100.3136645771273
66,100.3136645771273
67,79.39879535732632
68,176.39077385988102
69,176.39077385988114
70,80.20198625795862
71,100.31366457712731
72,100.31366457712731
73,79.39879535732632
74,176.39077385988102
75,176.39077385988114
76,80.20198625795861
77,100.3136645771273
78,100.31366457712731
79,80.20198625795861
80,176.39077385988114
81,176.39077385988122
82,79.39879535732632
83,100.31366457712733
84,100.77912059861339
85,79.22087940138661
86,179.99999914622634
87,179.99999914622634
88,79.22087940138661
89,100.77912059861337
90,100.77912059861339
91,79.22087940138661
92,180.0
93,180.0
94,79.22087940138661
95,100.7791205986134
