,angle
0,114.94666072512952
1,100.8459397839452
2,85.53244126429496
3,74.5467510986571
4,150.19142219803416
5,79.93459234559124
6,103.95611891662482
7,165.14933896809748
8,94.6959988471503
9,170.45128791919714
10,87.1640022372467
11,86.76343339241092
12,87.72123370166813
13,84.23898748601425
14,77.13229803918091
15,79.93459234559124
16,100.84593978394516
17,86.76343339241095
18,87.16400223724669
19,170.45128791919714
20,114.94666072512949
21,94.69599884715035
22,165.14933896809745
23,103.95611891662489
24,150.19142219803413
25,74.54675109865708
26,85.53244126429496
27,77.1322980391809
28,84.23898748601427
29,87.7212337016681
30,77.13229803918091
31,84.23898748601425
32,86.76343339241096
33,94.69599884715035
34,150.19142219803416
35,87.72123370166807
36,87.16400223724672
37,165.14933896809754
38,74.54675109865707
39,170.4512879191972
40,103.95611891662485
41,85.53244126429495
42,79.93459234559126
43,100.84593978394517
44,114.94666072512949
45,87.7212337016681
46,84.23898748601424
47,85.53244126429496
48,103.9561189166248
49,170.45128791919714
50,77.13229803918091
51,74.5467510986571
52,165.14933896809757
53,87.16400223724675
54,150.19142219803422
55,94.69599884715032
56,86.76343339241093
57,114.94666072512949
58,100.84593978394521
59,79.93459234559124
