,angle
0,34.613011939018115
1,27.419209538412634
2,40.54131512668884
3,19.388178880636634
4,67.0719557710951
5,74.82006537160007
6,39.65274623268252
7,53.634544496538545
8,52.60227803061065
9,26.817272248269305
10,114.57858250164546
11,97.70817763312613
12,95.19040362100884
13,57.289291250822735
14,83.39424392254017
15,61.69375828021041
16,75.57910341035844
17,57.289291250822735
18,60.37552258398225
19,129.21364790689697
20,130.2418027896534
21,115.24011516656908
22,107.30650596950905
23,98.78273943180675
24,104.42089658964156
25,83.41666017256942
26,96.60575607745983
27,83.41666017256942
28,65.12090139482672
29,71.44185498175521
30,83.39424392254017
31,75.57910341035844
32,64.75988483343093
33,49.75819721034661
34,29.782115676030894
35,50.786352093103034
36,50.5850494882521
37,29.782115676030894
38,25.762510644964173
39,104.42089658964156
40,96.60575607745983
41,84.80959637899116
42,72.69349403049095
43,82.29182236687387
44,89.53819793172444
45,65.42141749835456
46,63.75750277349637
47,63.757502773496356
48,32.71070874917729
49,43.56799633919237
50,127.39772196938934
51,108.55814501824479
52,126.36545550346148
53,105.17993462839993
54,96.58333982743058
55,140.34725376731748
56,136.43200366080762
57,112.9280442289049
58,116.24249722650363
59,96.58333982743058
60,116.24249722650363
61,81.21726056819325
62,90.46180206827556
63,70.17362688365874
64,70.17362688365874
65,160.6118211193634
66,153.1827277517307
67,139.45868487331117
68,119.62447741601775
69,145.38698806098188
70,122.71070874917729
71,114.8790986051733
72,152.58079046158738
73,179.99999879258172
74,154.23748935503582
75,150.21788432396912
76,147.2892912508227
77,118.3062417197896
78,129.41495051174792
79,109.82637311634126
80,122.71070874917726
81,150.21788432396912
82,109.82637311634126
83,40.54131512668884
84,27.419209538412634
85,19.388178880636634
86,74.82006537160007
87,67.0719557710951
88,53.634544496538545
89,39.65274623268252
90,52.60227803061065
91,26.817272248269305
92,83.39424392254017
93,75.57910341035844
94,64.75988483343093
95,29.782115676030894
96,49.75819721034661
97,50.5850494882521
98,50.786352093103034
99,29.782115676030894
100,25.762510644964173
101,104.42089658964156
102,96.60575607745983
103,84.80959637899116
104,72.69349403049095
105,89.53819793172444
106,82.29182236687387
107,63.75750277349637
108,65.42141749835456
109,63.757502773496356
110,32.71070874917729
111,43.56799633919237
112,114.57858250164546
113,97.70817763312613
114,95.19040362100884
115,83.39424392254017
116,57.289291250822735
117,75.57910341035844
118,61.69375828021041
119,57.289291250822735
120,60.37552258398225
121,129.21364790689697
122,130.2418027896534
123,115.24011516656908
124,107.30650596950905
125,104.42089658964156
126,98.78273943180675
127,96.60575607745983
128,83.41666017256942
129,83.41666017256942
130,65.12090139482672
131,71.44185498175521
132,127.39772196938934
133,136.43200366080762
134,140.34725376731748
135,112.9280442289049
136,116.24249722650363
137,126.36545550346148
138,108.55814501824479
139,105.17993462839993
140,96.58333982743058
141,116.24249722650363
142,96.58333982743058
143,90.46180206827556
144,81.21726056819325
145,70.17362688365874
146,70.17362688365874
147,160.6118211193634
148,153.1827277517307
149,152.58079046158738
150,154.23748935503582
151,179.99999879258172
152,150.21788432396912
153,147.2892912508227
154,139.45868487331117
155,145.38698806098188
156,119.62447741601775
157,122.71070874917729
158,114.8790986051733
159,129.41495051174792
160,118.3062417197896
161,109.82637311634126
162,150.21788432396912
163,122.71070874917726
