,angle
0,99.80810731392299
1,81.92712968761057
2,176.2981707039116
3,176.2981707039116
4,78.65176117759862
5,99.80810731392299
6,98.74264983816323
7,81.25735016183675
8,180.0
9,180.0
10,81.25735016183677
11,98.74264983816323
12,98.63315000535937
13,81.36684999464062
14,180.0
15,180.0
16,81.36684999464062
17,98.6331500053594
18,99.8720941943537
19,81.80078704918613
20,176.17507133360274
21,176.17507133360255
22,78.67068422577726
23,99.87209419435372
24,99.8720941943537
25,81.80078704918613
26,176.17507133360263
27,176.17507133360263
28,78.6706842257773
29,99.8720941943537
30,100.98435167997283
31,79.01564832002715
32,180.0
33,180.0
34,79.01564832002717
35,100.98435167997285
36,101.010709181411
37,78.98929081858898
38,180.0
39,180.0
40,78.98929081858898
41,101.010709181411
42,99.80810731392299
43,78.6517611775986
44,176.2981707039116
45,176.2981707039116
46,81.92712968761059
47,99.80810731392299
48,99.80810731392297
49,78.65176117759862
50,176.2981707039116
51,176.2981707039116
52,81.92712968761059
53,99.80810731392299
54,99.80810731392299
55,81.92712968761057
56,176.2981707039117
57,176.2981707039116
58,78.65176117759864
59,99.80810731392299
60,99.87209419435366
61,78.67068422577726
62,176.17507133360263
63,176.17507133360263
64,81.80078704918621
65,99.87209419435366
66,100.98435167997285
67,79.01564832002714
68,180.0
69,180.0
70,79.01564832002715
71,100.98435167997286
72,99.87209419435366
73,78.67068422577726
74,176.17507133360255
75,176.17507133360274
76,81.80078704918621
77,99.87209419435368
78,101.01070918141103
79,78.98929081858897
80,180.0
81,180.0
82,78.98929081858897
83,101.01070918141103
84,98.74264983816322
85,81.25735016183675
86,180.0
87,180.0
88,81.25735016183678
89,98.74264983816325
90,98.63315000535937
91,81.36684999464063
92,180.0
93,180.0
94,81.36684999464063
95,98.6331500053594
