,length
0,"[2.04106701 2.04106701 2.04107185 2.04106701 2.04106701 2.710485
 2.710485   2.04107185]"
1,"[2.04106701 2.04106701 2.04106701 2.04107185 2.710485   2.04107185
 2.710485   2.04106701]"
