,angle
0,89.99988620627329
1,90.00011379372671
2,90.0
3,90.0
4,180.0
5,180.0
6,90.00011467268746
7,89.99988532731254
8,90.00011379372671
9,89.99988532731254
10,90.00011467268746
11,89.99988620627329
12,180.0
13,90.0
14,90.0
15,90.00011379372671
16,89.99988620627329
17,89.99999999999999
18,90.00000000000001
19,180.0
20,180.0
21,89.99988532731254
22,90.00011467268746
23,89.99988620627327
24,90.00011467268746
25,89.99988532731254
26,90.00011379372673
27,180.0
28,89.99999999999999
29,90.00000000000001
