,energy,energy_per_atom,volume,formation_energy_per_atom,nsites,unit_cell_formula,pretty_formula,is_hubbard,elements,nelements,e_above_hull,hubbards,is_compatible,spacegroup,task_ids,band_gap,density,total_magnetization,material_id,oxide_type,tags,elasticity
0,-61.37439092,-10.229065153333334,94.7940608983078,-3.6348181708333342,6,"{'U': 2.0, 'O': 4.0}",UO2,False,"['O', 'U']",2,0.12582309333333264,{},True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P4_2/mnm', 'number': 136, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': '-P 4n 2n'}","['mp-865305', 'mp-1052509', 'mp-1052552', 'mp-1052567', 'mp-1442971', 'mp-1624226', 'mp-1760247']",0.0,9.460330262685051,1.98152085,mp-865305,oxide,[],
1,-31.06466474,-10.354888246666667,39.8126456624559,-3.7606412641666673,3,"{'U': 1.0, 'O': 2.0}",UO2,False,"['U', 'O']",2,0.0,{},True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}","['mp-604467', 'mp-685147', 'mp-919977', 'mp-906138', 'mp-918972', 'mp-1597', 'mp-21123', 'mp-1062373', 'mp-1062394', 'mp-1062429', 'mp-1062433', 'mp-1062741', 'mp-1062823', 'mp-1062828', 'mp-1062761', 'mp-1299950', 'mp-1594259', 'mp-1591113', 'mp-1672616']",0.0,11.262541186565187,2.001169,mp-1597,oxide,"['Uraninite C', 'Uranium oxide', 'Uranium dioxide', 'Uraninite', 'High pressure experimental phase', 'Uranium(IV) oxide', 'Uranium oxide (2/5)']","{'G_Reuss': 85.0, 'G_VRH': 89.0, 'G_Voigt': 93.0, 'G_Voigt_Reuss_Hill': 89.0, 'K_Reuss': 200.0, 'K_VRH': 200.0, 'K_Voigt': 200.0, 'K_Voigt_Reuss_Hill': 200.0, 'elastic_anisotropy': 0.48, 'elastic_tensor': [[372.0, 114.0, 114.0, 0.0, 0.0, 0.0], [114.0, 372.0, 114.0, 0.0, 0.0, 0.0], [114.0, 114.0, 372.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 69.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 69.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 69.0]], 'homogeneous_poisson': 0.31, 'poisson_ratio': 0.31, 'universal_anisotropy': 0.48, 'elastic_tensor_original': [[373.10405191558834, 114.53097010726195, 114.53097010726195, 0.0, 0.0, 0.0], [114.5796309802161, 373.2647661595687, 114.5796309802161, 0.0, 0.0, 0.0], [112.3859694408731, 112.3859694408731, 370.624162640392, 0.0, 0.0, 0.0], [0.0019440405883205212, -0.0027733541726258654, -0.006638192008898106, 69.40749573129094, 0.0, 0.0], [-0.019659149282733185, 0.0031680742920805628, -0.02195561331104, 0.0, 69.42114346208778, 0.0], [0.05975687475074961, 0.06794826389635616, 0.0009299436147604604, 0.0, 0.0, 69.59588805830366]], 'compliance_tensor': [[3.1, -0.7, -0.7, -0.0, 0.0, 0.0], [-0.7, 3.1, -0.7, 0.0, 0.0, 0.0], [-0.7, -0.7, 3.1, -0.0, 0.0, -0.0], [-0.0, 0.0, -0.0, 14.4, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 14.4, 0.0], [0.0, 0.0, -0.0, 0.0, 0.0, 14.4]], 'warnings': ['Contains a rare earth element'], 'nsites': 3}"
