,angle
0,92.20025555959454
1,87.79974444040546
2,92.20013790033262
3,53.19417514027199
4,87.79986209966738
5,180.0
6,126.805824859728
7,180.0
8,87.79986209966738
9,126.805824859728
10,92.20013790033262
11,87.79974444040546
12,53.19417514027199
13,92.20013790033262
14,53.19417514027199
15,87.79986209966738
16,92.20025555959454
17,126.805824859728
18,126.80590803060839
19,180.0
20,87.79986209966738
21,53.194091969391614
22,53.194091969391614
23,126.80582485972803
24,180.0
25,92.20013790033262
26,126.80590803060839
27,53.19417514027199
28,92.20025555959454
29,92.20013790033262
30,87.79974444040548
31,179.99999879258172
32,126.805824859728
33,53.194175140272
34,87.79986209966738
35,87.79986209966738
36,179.99999879258172
37,87.79974444040546
38,53.19417514027199
39,126.805824859728
40,92.20013790033262
41,92.20013790033262
42,87.79986209966738
43,53.194091969391614
44,126.80590803060839
45,180.0
46,92.20025555959454
47,126.805824859728
48,53.194175140272
49,87.79986209966738
50,53.19417514027199
51,126.805824859728
52,92.20013790033262
53,180.0
54,126.80590803060839
55,53.19409196939162
