,angle
0,72.64316128738653
1,132.45574400288427
2,103.88300105900622
3,80.04748880884827
4,109.06581075344764
5,68.46380625390353
6,81.13510346244252
7,105.54708363702153
8,174.32112131388615
9,96.15520261340463
10,84.99290108448075
11,112.36574447420077
12,173.1165335965644
13,93.18648762202136
14,80.12679644631126
15,81.1351034624425
16,96.15520261340467
17,103.88300105900618
18,93.18648762202135
19,173.1165335965644
20,68.46380625390354
21,72.64316128738652
22,174.32112131388615
23,105.54708363702156
24,132.45574400288427
25,112.36574447420081
26,84.9929010844808
27,109.0658107534476
28,80.04748880884823
29,80.12679644631126
30,80.12679644631129
31,93.18648762202136
32,174.32112131388615
33,112.36574447420081
34,109.0658107534476
35,173.11653359656458
36,105.5470836370215
37,84.99290108448078
38,80.04748880884821
39,81.13510346244252
40,96.15520261340465
41,103.8830010590062
42,68.46380625390353
43,72.64316128738652
44,132.45574400288427
45,82.83295152501312
46,97.16704847498687
47,180.0
48,180.0
49,97.16704847498688
50,82.83295152501313
51,82.83295152501313
52,97.16704847498687
53,180.0
54,180.0
55,97.16704847498688
56,82.83295152501312
57,85.56817155375204
58,94.43182844624798
59,180.0
60,180.0
61,94.43182844624796
62,85.56817155375202
63,85.56817155375205
64,94.43182844624795
65,180.0
66,180.0
67,94.43182844624799
68,85.568171553752
69,80.12679644631129
70,80.04748880884821
71,84.99290108448078
72,105.5470836370215
73,173.11653359656458
74,109.06581075344761
75,112.36574447420081
76,174.32112131388615
77,93.18648762202136
78,132.45574400288427
79,72.6431612873865
80,103.8830010590062
81,68.46380625390353
82,96.15520261340465
83,81.13510346244253
