,angle
0,33.25469180110746
1,66.1468964803748
2,36.10294668830637
3,70.5906354003066
4,76.31006910678782
5,86.07338247453156
6,102.54467783905709
7,37.11183104086719
8,72.7749840920306
9,82.37230424317846
10,102.3134533799455
11,114.9450637414925
12,107.20769868308689
13,83.18378234247021
14,141.66930398927303
15,168.64481697571108
16,131.72662245519317
17,102.90005662195868
18,152.9265837220301
19,32.892432041496875
20,51.70901515628231
21,86.07338247453156
22,50.16582176719136
23,83.27181370435642
24,82.82338535946683
25,52.011191819106386
26,91.19924862934324
27,113.86534996788157
28,123.14132682685089
29,147.82268295519538
30,86.69229719205325
31,53.63538051904999
32,113.2170915606074
33,136.8446919439055
34,107.9924582263668
35,102.67666117012357
36,170.61780789249838
37,76.59758706947709
38,102.54467783905709
39,33.63953787746779
40,82.82338535946681
41,65.08235796438811
42,76.20649847318766
43,109.02426955359745
44,143.64899966705738
45,134.62995427457284
46,173.8728467265392
47,66.96533340293888
48,29.251106087693984
49,83.08327765088671
50,104.24350491401992
51,81.81542278504178
52,98.18132340404895
53,139.7669757524146
54,36.102946688306375
55,65.00287062791777
56,51.70901515628231
57,76.59758706947709
58,72.06292352487203
59,100.75544669097525
60,88.78155510445134
61,72.06292352487203
62,100.75544669097525
63,138.28385064160926
64,103.83342550465315
65,155.82761412378966
66,138.28385064160926
67,103.83342550465315
68,137.63703806085755
69,137.63703806085755
70,76.31006910678782
71,33.25469180110746
72,66.1468964803748
73,102.31345337994549
74,114.9450637414925
75,82.37230424317846
76,37.111831040867195
77,72.7749840920306
78,168.64481697571117
79,131.72662245519317
80,141.66930398927303
81,107.20769868308687
82,83.1837823424702
83,152.9265837220301
84,102.9000566219587
85,50.16582176719135
86,33.63953787746779
87,102.0734697507554
88,140.2333545703427
89,153.78442573236913
90,102.0734697507554
91,140.23335457034273
92,92.33543425230805
93,58.106259021812654
94,90.82474349587193
95,92.33543425230805
96,58.10625902181267
97,128.8381938678991
98,128.8381938678991
