,angle
0,101.43813166182768
1,89.97778619103886
2,90.02221380896115
3,78.5618683381723
4,180.0
5,89.48979348600186
6,90.51020651399813
7,180.0
8,78.56186833817232
9,180.0
10,90.51020651399814
11,90.02221380896115
12,89.48979348600187
13,89.97778619103885
14,101.43813166182768
15,89.97778619103882
16,89.48979348600187
17,90.51020651399811
18,90.02221380896118
19,180.0
20,101.43813166182767
21,78.56186833817233
22,179.99999879258172
23,90.02221380896117
24,179.99999879258172
25,78.56186833817233
26,90.51020651399814
27,101.43813166182767
28,89.48979348600187
29,89.97778619103885
