,length
0,[1.45990747 1.63037431 1.63037431 1.63037431]
1,[1.63037431 1.45990747 1.63037431 1.63037431]
2,[1.63037431 1.45990747 1.63037431 1.63037431]
3,[1.63037431 1.63037431 1.63037431 1.45990747]
4,[1.63037431 1.63037431 1.45990747 1.63037431]
5,[1.63037431 1.45990747 1.63037431 1.63037431]
6,[1.63037431 1.63037431 1.45990747 1.63037431]
7,[1.45990747 1.63037431 1.63037431 1.63037431]
