,length
0,[1.5331738  1.5331738  1.56297921 1.57563727]
1,[1.57563727 1.56297921 1.5331738  1.5331738 ]
2,[1.57563727 1.5331738  1.5331738  1.56297921]
3,[1.56297921 1.5331738  1.5331738  1.57563727]
4,[1.5331738  1.5331738  1.56403795 1.56992261]
5,[1.56992261 1.56403795 1.5331738  1.5331738 ]
6,[1.56992261 1.5331738  1.5331738  1.56403795]
7,[1.5331738  1.5331738  1.56403795 1.56992261]
