,length
0,[1.51024354 1.51024354 1.54723461 1.66658042]
1,[1.51024354 1.66658042 1.54723461 1.51024354]
2,[1.51024354 1.66658042 1.51024354 1.54723461]
3,[1.51024354 1.51024354 1.54723461 1.66658042]
4,[1.51024354 1.51024354 1.34200656]
5,[1.51024354 1.51024354 1.34200656]
6,[1.51024354 1.34200656 1.51024354]
7,[1.51024354 1.51024354 1.34200656]
