,length
0,[1.57286813 1.57286813 1.54162611 1.53780994]
1,[1.57286813 1.53780994 1.54162611 1.57286813]
2,[1.57286813 1.62637551 1.5596681  1.57286813]
3,[1.57286813 1.57286813 1.5596681  1.62637551]
4,[1.53225108 1.53225108 1.50298511 1.54162611]
5,[1.53225108 1.54162611 1.50298511 1.53225108]
6,[1.52331646 1.52331646 1.50298511 1.62637551]
7,[1.52331646 1.62637551 1.50298511 1.52331646]
