,angle
0,119.99987432018415
1,119.99985616626732
2,119.99985616626732
3,119.9999639797214
4,119.99994584507196
5,119.99994584507196
6,119.99996397972144
7,119.99994584507193
8,119.99994584507193
9,119.99994584507196
10,119.99994584507196
11,119.9999639797214
12,119.99985616626732
13,119.99985616626732
14,119.99987432018418
15,119.99985616626732
16,119.99985616626732
17,119.99987432018415
18,119.99994584507193
19,119.99994584507193
20,119.9999639797214
21,119.99987432018415
22,119.99985616626732
23,119.99985616626732
