,angle
0,110.18813042204384
1,106.67533394318473
2,111.21438025670254
3,106.67533394318473
4,111.21438025670254
5,110.67887512322947
6,110.67887512322949
7,111.21438025670254
8,111.21438025670254
9,106.67533394318473
10,106.67533394318473
11,110.18813042204384
12,111.21438025670254
13,111.21438025670254
14,110.67887512322949
15,110.18813042204384
16,106.67533394318473
17,106.67533394318473
18,106.67533394318473
19,106.67533394318473
20,110.67887512322947
21,110.18813042204384
22,111.21438025670254
23,111.21438025670254
24,110.18813042204384
25,116.31401959580644
26,111.21438025670254
27,116.31401959580644
28,111.21438025670254
29,90.0
30,90.0
31,111.21438025670254
32,111.21438025670254
33,116.31401959580644
34,116.31401959580644
35,110.18813042204384
36,111.21438025670254
37,111.21438025670254
38,90.0
39,110.18813042204384
40,116.31401959580644
41,116.31401959580644
42,110.18813042204384
43,116.31401959580644
44,111.21438025670254
45,116.31401959580644
46,111.21438025670254
47,90.0
