,length
0,[1.47627267 1.58613857 1.58613857 1.58613857]
1,[1.47627267 1.58613857 1.58613857 1.58613857]
2,[1.58613857 1.47627267 1.58613857 1.58613857]
3,[1.58613857 1.58613857 1.47627267 1.58613857]
4,[1.47627267 1.58613857 1.58613857 1.58613857]
5,[1.58613857 1.58613857 1.58613857 1.47627267]
6,[1.58613857 1.47627267 1.58613857 1.58613857]
7,[1.47627267 1.58613857 1.58613857 1.58613857]
