,length
0,[1.54503019 1.5450305  1.54503019 1.57005493]
1,[1.54466529 1.5446656  1.54466529 1.54641375]
2,[1.54503019 1.5450305  1.54503019 1.54641375]
3,[1.54358302 1.54535743 1.54535777 1.54535743]
4,[1.54641375 1.54503019 1.54503019 1.5450305 ]
5,[1.54535743 1.54535743 1.54535777 1.54358302]
6,[1.57005493 1.54503019 1.54503019 1.5450305 ]
7,[1.54535743 1.54535743 1.54535777 1.57005493]
8,[1.54641375 1.54466529 1.54466529 1.5446656 ]
9,[1.57005493 1.54535743 1.54535777 1.54535743]
